season,week,game_id,away_team,home_team,actual_away,actual_home,projected_away,projected_home,projected_margin,projected_total,fbs_fbs,data_confidence,market,line,pick_side,edge,result
2025,3,401752704,Vanderbilt,South Carolina,31.0,7.0,24.878,31.161,6.283,56.039,True,63.25,Spread,-3.0,HOME,3.2825502330677025,L
2025,3,401752704,Vanderbilt,South Carolina,31.0,7.0,24.878,31.161,6.283,56.039,True,63.25,Over,48.5,OVER,7.539378176817422,L
2025,3,401752705,Georgia,Tennessee,44.0,41.0,23.195,30.211,7.016,53.406,True,66.3,Spread,3.5,HOME,10.516213209254218,W
2025,3,401752705,Georgia,Tennessee,44.0,41.0,23.195,30.211,7.016,53.406,True,66.3,Over,50.5,OVER,2.9057817527757024,W
2025,3,401752706,UTEP,Texas,10.0,27.0,5.093,37.789,32.696,42.883,True,66.35,Spread,-39.5,AWAY,6.804281462055101,W
2025,3,401752706,UTEP,Texas,10.0,27.0,5.093,37.789,32.696,42.883,True,66.35,Under,52.5,UNDER,9.617462017303652,W
2025,3,401752707,Texas AandM,Notre Dame,41.0,40.0,21.251,32.7,11.449,53.951,True,66.35,Spread,-6.5,HOME,4.948989938615629,L
2025,3,401752707,Texas AandM,Notre Dame,41.0,40.0,21.251,32.7,11.449,53.951,True,66.35,Over,49.5,OVER,4.451212573436067,W
2025,3,401752827,Ohio,Ohio State,9.0,37.0,14.984,35.989,21.006,50.973,True,69.4,Spread,-28.5,AWAY,7.49445329664179,W
2025,3,401752827,Ohio,Ohio State,9.0,37.0,14.984,35.989,21.006,50.973,True,69.4,Over,49.5,OVER,1.472735176737146,L
2025,3,401752828,Houston Christian,Nebraska,7.0,59.0,3.995,47.268,43.273,51.263,False,63.25,Spread,-48.5,AWAY,5.226789502100736,L
2025,3,401752828,Houston Christian,Nebraska,7.0,59.0,3.995,47.268,43.273,51.263,False,63.25,Under,58.5,UNDER,7.23661445423047,L
2025,3,401752829,Western Michigan,Illinois,0.0,38.0,29.426,43.903,14.477,73.329,True,69.4,Spread,-27.5,AWAY,13.023265882146632,L
2025,3,401752829,Western Michigan,Illinois,0.0,38.0,29.426,43.903,14.477,73.329,True,69.4,Over,50.5,OVER,22.8293315130679,L
2025,3,401752830,Massachusetts,Iowa,7.0,47.0,13.25,43.053,29.803,56.302,True,63.25,Spread,-35.5,AWAY,5.696933479925466,L
2025,3,401752830,Massachusetts,Iowa,7.0,47.0,13.25,43.053,29.803,56.302,True,63.25,Over,44.5,OVER,11.802392296877855,W
2025,3,401752831,Oregon,Northwestern,34.0,14.0,32.014,20.165,-11.849,52.178,True,72.5,Spread,25.5,HOME,13.651253699916552,W
2025,3,401752831,Oregon,Northwestern,34.0,14.0,32.014,20.165,-11.849,52.178,True,72.5,Over,50.5,OVER,1.6784400876258871,L
2025,3,401752832,USC,Purdue,33.0,17.0,38.59,24.276,-14.314,62.867,True,66.35,Spread,20.5,HOME,6.185792611354767,W
2025,3,401752832,USC,Purdue,33.0,17.0,38.59,24.276,-14.314,62.867,True,66.35,Over,59.5,OVER,3.366690086044514,L
2025,3,401752833,Norfolk State,Rutgers,10.0,60.0,3.0,49.631,46.631,52.631,False,60.15,Spread,-44.5,HOME,2.131300111205661,W
2025,3,401752833,Norfolk State,Rutgers,10.0,60.0,3.0,49.631,46.631,52.631,False,60.15,Under,56.5,UNDER,3.868699888794339,L
2025,3,401752834,Youngstown State,Michigan State,24.0,41.0,17.395,65.0,47.605,82.395,False,60.15,Spread,-23.5,HOME,24.10515303918558,L
2025,3,401752834,Youngstown State,Michigan State,24.0,41.0,17.395,65.0,47.605,82.395,False,60.15,Over,55.5,OVER,26.89484696081442,W
2025,3,401752835,Villanova,Penn State,6.0,52.0,8.197,43.481,35.283,51.678,False,63.25,Spread,-46.5,AWAY,11.216624755645555,W
2025,3,401752835,Villanova,Penn State,6.0,52.0,8.197,43.481,35.283,51.678,False,63.25,Under,57.5,UNDER,5.822057670835164,L
2025,3,401752836,Indiana State,Indiana,0.0,73.0,3.0,63.0,60.0,66.0,False,69.4,Spread,-47.5,HOME,12.5,W
2025,3,401752836,Indiana State,Indiana,0.0,73.0,3.0,63.0,60.0,66.0,False,69.4,Over,60.5,OVER,5.5,W
2025,3,401752837,New Mexico,UCLA,35.0,10.0,34.098,43.816,9.718,77.914,True,66.3,Spread,-15.5,AWAY,5.782489857141769,W
2025,3,401752837,New Mexico,UCLA,35.0,10.0,34.098,43.816,9.718,77.914,True,66.3,Over,52.5,OVER,25.413510517576952,L
2025,3,401752838,Towson,Maryland,17.0,44.0,15.75,34.473,18.724,50.223,False,60.15,Spread,-28.5,AWAY,9.776273483687618,W
2025,3,401752838,Towson,Maryland,17.0,44.0,15.75,34.473,18.724,50.223,False,60.15,Under,53.5,UNDER,3.2771300799347216,L
2025,3,401752839,Central Michigan,Michigan,3.0,63.0,8.107,31.181,23.074,39.288,True,72.5,Spread,-27.5,AWAY,4.426415348622655,L
2025,3,401752839,Central Michigan,Michigan,3.0,63.0,8.107,31.181,23.074,39.288,True,72.5,Under,42.5,UNDER,3.211799313257444,L
2025,3,401752840,Minnesota,California,14.0,27.0,18.754,18.842,0.088,37.596,True,66.3,Spread,3.0,HOME,3.088238243341955,W
2025,3,401752840,Minnesota,California,14.0,27.0,18.754,18.842,0.088,37.596,True,66.3,Under,41.5,UNDER,3.9038567248491916,W
2025,3,401752938,Oregon State,Texas Tech,14.0,45.0,29.66,49.949,20.289,79.609,True,66.3,Spread,-24.5,AWAY,4.210752844120705,L
2025,3,401752938,Oregon State,Texas Tech,14.0,45.0,29.66,49.949,20.289,79.609,True,66.3,Over,61.5,OVER,18.108733500567425,L
2025,3,401752949,Washington State,North Texas,10.0,59.0,40.896,42.718,1.822,83.614,True,66.3,Spread,-6.5,AWAY,4.678374093918009,L
2025,3,401752949,Washington State,North Texas,10.0,59.0,40.896,42.718,1.822,83.614,True,66.3,Over,57.5,OVER,26.113602941051965,W
2025,3,401754531,NC State,Wake Forest,34.0,24.0,37.648,31.324,-6.324,68.972,True,69.4,Spread,7.5,HOME,1.176040035975479,L
2025,3,401754531,NC State,Wake Forest,34.0,24.0,37.648,31.324,-6.324,68.972,True,69.4,Over,52.5,OVER,16.47193381206256,W
2025,3,401754532,Colgate,Syracuse,24.0,66.0,24.668,46.478,21.809,71.146,False,60.15,Spread,-36.5,AWAY,14.69058568514447,L
2025,3,401754532,Colgate,Syracuse,24.0,66.0,24.668,46.478,21.809,71.146,False,60.15,Over,64.5,OVER,6.646133648956237,W
2025,3,401754533,Boston College,Stanford,20.0,30.0,33.421,18.549,-14.871,51.97,True,63.25,Spread,14.0,AWAY,0.8714602877709936,L
2025,3,401754533,Boston College,Stanford,20.0,30.0,33.421,18.549,-14.871,51.97,True,63.25,Over,44.5,OVER,7.469653170958303,W
2025,3,401754534,Duke,Tulane,27.0,34.0,18.109,31.381,13.272,49.49,True,69.4,Spread,-1.5,HOME,11.771716905815019,W
2025,3,401754534,Duke,Tulane,27.0,34.0,18.109,31.381,13.272,49.49,True,69.4,Under,52.5,UNDER,3.009859217258679,L
2025,3,401754535,South Florida,Miami,12.0,49.0,24.372,41.657,17.285,66.029,True,78.65,Spread,-17.5,AWAY,0.2154126071167468,L
2025,3,401754535,South Florida,Miami,12.0,49.0,24.372,41.657,17.285,66.029,True,78.65,Over,56.5,OVER,9.528610844614775,W
2025,3,401754536,Old Dominion,Virginia Tech,45.0,26.0,29.86,23.764,-6.096,53.624,True,66.3,Spread,-5.5,AWAY,11.595907096439909,W
2025,3,401754536,Old Dominion,Virginia Tech,45.0,26.0,29.86,23.764,-6.096,53.624,True,66.3,Over,50.5,OVER,3.124009257392018,W
2025,3,401754615,SMU,Missouri State,28.0,10.0,52.177,27.612,-24.565,79.789,True,69.4,Spread,29.5,HOME,4.935179988410425,W
2025,3,401754615,SMU,Missouri State,28.0,10.0,52.177,27.612,-24.565,79.789,True,69.4,Over,60.5,OVER,19.288897321382507,L
2025,3,401754619,William and Mary,Virginia,16.0,55.0,19.081,51.749,32.668,70.83,False,63.25,Spread,-30.5,HOME,2.168185951192342,W
2025,3,401754619,William and Mary,Virginia,16.0,55.0,19.081,51.749,32.668,70.83,False,63.25,Over,54.5,OVER,16.33033545903608,W
2025,3,401754623,Clemson,Georgia Tech,21.0,24.0,26.616,35.085,8.469,61.701,True,69.4,Spread,3.0,HOME,11.469476813690896,W
2025,3,401754623,Clemson,Georgia Tech,21.0,24.0,26.616,35.085,8.469,61.701,True,69.4,Over,51.5,OVER,10.201449368953881,L
2025,3,401754638,Pittsburgh,West Virginia,24.0,31.0,34.515,34.092,-0.423,68.606,True,63.25,Spread,7.0,HOME,6.576882221068459,W
2025,3,401754638,Pittsburgh,West Virginia,24.0,31.0,34.515,34.092,-0.423,68.606,True,63.25,Over,55.5,OVER,13.106383174626828,L
2025,3,401754639,Richmond,North Carolina,6.0,41.0,17.632,31.643,14.011,49.276,False,60.15,Spread,-24.5,AWAY,10.488718893567047,L
2025,3,401754639,Richmond,North Carolina,6.0,41.0,17.632,31.643,14.011,49.276,False,60.15,Over,47.5,OVER,1.7755153049247454,L
2025,3,401756888,Kansas State,Arizona,17.0,23.0,26.667,28.452,1.784,55.119,True,66.3,Spread,1.5,HOME,3.284469927272724,W
2025,3,401756888,Kansas State,Arizona,17.0,23.0,26.667,28.452,1.784,55.119,True,66.3,Under,55.5,UNDER,0.380945614115177,W
2025,3,401756889,Texas State,Arizona State,15.0,34.0,40.038,36.694,-3.344,76.733,True,69.4,Spread,-18.5,AWAY,21.84404760045274,L
2025,3,401756889,Texas State,Arizona State,15.0,34.0,40.038,36.694,-3.344,76.733,True,69.4,Over,61.5,OVER,15.232794582724623,L
2025,3,401756890,Iowa State,Arkansas State,24.0,16.0,42.942,25.665,-17.277,68.607,True,66.3,Spread,21.0,HOME,3.723447872035191,W
2025,3,401756890,Iowa State,Arkansas State,24.0,16.0,42.942,25.665,-17.277,68.607,True,66.3,Over,55.5,OVER,13.107183116872022,L
2025,3,401756891,Samford,Baylor,7.0,42.0,5.341,42.33,36.989,47.671,False,60.15,Spread,-51.5,AWAY,14.51135094541769,W
2025,3,401756891,Samford,Baylor,7.0,42.0,5.341,42.33,36.989,47.671,False,60.15,Under,65.5,UNDER,17.829158233547872,W
2025,3,401756892,Northwestern State,Cincinnati,0.0,70.0,5.262,59.744,54.482,65.006,False,66.35,Spread,-48.5,HOME,5.981997358853619,W
2025,3,401756892,Northwestern State,Cincinnati,0.0,70.0,5.262,59.744,54.482,65.006,False,66.35,Over,55.5,OVER,9.5063855297212,W
2025,3,401756893,Colorado,Houston,20.0,36.0,16.046,16.755,0.709,32.801,True,66.3,Spread,-4.0,AWAY,3.291095480754123,L
2025,3,401756893,Colorado,Houston,20.0,36.0,16.046,16.755,0.709,32.801,True,66.3,Under,45.5,UNDER,12.699477072752046,L
2025,3,401756894,Abilene Christian,TCU,21.0,42.0,41.512,57.025,15.513,98.536,False,63.25,Spread,-42.5,AWAY,26.987101875748692,W
2025,3,401756894,Abilene Christian,TCU,21.0,42.0,41.512,57.025,15.513,98.536,False,63.25,Over,60.5,OVER,38.0364402070319,W
2025,3,401756895,Utah,Wyoming,31.0,6.0,26.348,4.553,-21.795,30.901,True,63.25,Spread,24.5,HOME,2.7053735951470763,L
2025,3,401756895,Utah,Wyoming,31.0,6.0,26.348,4.553,-21.795,30.901,True,63.25,Under,47.5,UNDER,16.599236317423564,W
2025,3,401757168,UConn,Delaware,41.0,44.0,22.197,20.742,-1.455,42.939,True,66.3,Spread,8.5,HOME,7.044951421484079,W
2025,3,401757168,UConn,Delaware,41.0,44.0,22.197,20.742,-1.455,42.939,True,66.3,Under,52.5,UNDER,9.561070525220643,L
2025,3,401757233,Florida Atlantic,Florida International,28.0,38.0,21.336,26.274,4.937,47.61,True,63.25,Spread,-2.5,HOME,2.437357818998187,W
2025,3,401757233,Florida Atlantic,Florida International,28.0,38.0,21.336,26.274,4.937,47.61,True,63.25,Under,56.5,UNDER,8.88967387777592,L
2025,3,401757234,Jacksonville State,Georgia Southern,34.0,41.0,37.604,32.213,-5.391,69.817,True,72.5,Spread,-3.0,AWAY,8.390910998885161,L
2025,3,401757234,Jacksonville State,Georgia Southern,34.0,41.0,37.604,32.213,-5.391,69.817,True,72.5,Over,58.5,OVER,11.316786054352207,W
2025,3,401757235,Merrimack,Kennesaw State,13.0,27.0,9.153,26.694,17.541,35.846,False,66.35,Spread,-17.5,HOME,0.04140002339374149,L
2025,3,401757235,Merrimack,Kennesaw State,13.0,27.0,9.153,26.694,17.541,35.846,False,66.35,Under,44.5,UNDER,8.653582605970364,W
2025,3,401757256,Liberty,Bowling Green,13.0,23.0,22.36,29.014,6.654,51.374,True,60.2,Spread,6.0,HOME,12.654299200842907,W
2025,3,401757256,Liberty,Bowling Green,13.0,23.0,22.36,29.014,6.654,51.374,True,60.2,Under,51.5,UNDER,0.12579273906227684,W
2025,3,401757257,New Mexico State,Louisiana Tech,14.0,49.0,12.279,20.261,7.982,32.54,True,63.25,Spread,-10.0,AWAY,2.0179250730877243,L
2025,3,401757257,New Mexico State,Louisiana Tech,14.0,49.0,12.279,20.261,7.982,32.54,True,63.25,Under,42.5,UNDER,9.960440376564023,L
2025,3,401757258,Middle Tennessee,Nevada,14.0,13.0,24.814,40.784,15.97,65.598,True,60.2,Spread,-9.5,HOME,6.470274300621373,L
2025,3,401757258,Middle Tennessee,Nevada,14.0,13.0,24.814,40.784,15.97,65.598,True,60.2,Over,49.5,OVER,16.097892069102016,L
2025,3,401760368,Air Force,Utah State,30.0,49.0,28.582,33.172,4.59,61.753,True,63.25,Spread,4.0,HOME,8.590203634687786,W
2025,3,401760368,Air Force,Utah State,30.0,49.0,28.582,33.172,4.59,61.753,True,63.25,Over,51.5,OVER,10.253301580056899,W
2025,3,401760369,Southern,Fresno State,7.0,56.0,19.625,28.883,9.258,48.508,False,66.35,Spread,-37.5,AWAY,28.242292608399353,L
2025,3,401760369,Southern,Fresno State,7.0,56.0,19.625,28.883,9.258,48.508,False,66.35,Under,51.5,UNDER,2.9915190646105074,L
2025,3,401760370,Portland State,Hawai'i,3.0,23.0,27.906,56.98,29.074,84.886,False,69.45,Spread,-35.5,AWAY,6.426420749479874,W
2025,3,401760370,Portland State,Hawai'i,3.0,23.0,27.906,56.98,29.074,84.886,False,69.45,Over,54.5,OVER,30.386296575896154,L
2025,3,401761604,East Carolina,Coastal Carolina,38.0,0.0,34.877,23.654,-11.224,58.531,True,66.3,Spread,7.0,AWAY,4.223881871204792,W
2025,3,401761604,East Carolina,Coastal Carolina,38.0,0.0,34.877,23.654,-11.224,58.531,True,66.3,Over,57.5,OVER,1.030886829105853,L
2025,3,401761605,Murray State,Georgia State,21.0,37.0,20.241,40.259,20.018,60.5,False,60.15,Spread,-31.5,AWAY,11.481943079231439,W
2025,3,401761605,Murray State,Georgia State,21.0,37.0,20.241,40.259,20.018,60.5,False,60.15,Under,63.5,UNDER,2.9996713416672236,W
2025,3,401761606,Eastern Kentucky,Marshall,7.0,38.0,9.16,39.194,30.033,48.354,False,63.25,Spread,-14.5,HOME,15.533347677062945,W
2025,3,401761606,Eastern Kentucky,Marshall,7.0,38.0,9.16,39.194,30.033,48.354,False,63.25,Under,49.5,UNDER,1.1460496751858784,W
2025,3,401761607,App State,Southern Miss,22.0,38.0,30.214,29.027,-1.187,59.241,True,66.3,Spread,3.0,HOME,1.8126732320311234,W
2025,3,401761607,App State,Southern Miss,22.0,38.0,30.214,29.027,-1.187,59.241,True,66.3,Over,55.5,OVER,3.7411881869334707,W
2025,3,401761608,Memphis,Troy,28.0,7.0,35.535,31.602,-3.934,67.137,True,66.3,Spread,4.5,HOME,0.5663049104783084,L
2025,3,401761608,Memphis,Troy,28.0,7.0,35.535,31.602,-3.934,67.137,True,66.3,Over,51.5,OVER,15.637247476572213,L
2025,3,401762463,Akron,UAB,28.0,31.0,19.12,41.708,22.589,60.828,True,63.25,Spread,-12.5,HOME,10.088545387273967,L
2025,3,401762463,Akron,UAB,28.0,31.0,19.12,41.708,22.589,60.828,True,63.25,Over,58.5,OVER,2.327767487760937,W
2025,3,401762464,Monmouth,Charlotte,35.0,42.0,47.243,33.715,-13.528,80.958,False,60.15,Spread,-3.0,AWAY,16.528173574445674,L
2025,3,401762464,Monmouth,Charlotte,35.0,42.0,47.243,33.715,-13.528,80.958,False,60.15,Over,66.5,OVER,14.457781576918379,W
2025,3,401762465,Navy,Tulsa,42.0,23.0,43.318,20.617,-22.701,63.935,True,63.25,Spread,14.0,AWAY,8.700713706393984,W
2025,3,401762465,Navy,Tulsa,42.0,23.0,43.318,20.617,-22.701,63.935,True,63.25,Over,52.5,OVER,11.435155120250997,W
2025,3,401762466,Prairie View AandM,Rice,17.0,38.0,3.0,30.586,27.586,33.586,False,63.25,Spread,-29.5,AWAY,1.9141612315138055,W
2025,3,401762466,Prairie View AandM,Rice,17.0,38.0,3.0,30.586,27.586,33.586,False,63.25,Under,48.5,UNDER,14.914161231513802,L
2025,3,401762467,Incarnate Word,UTSA,20.0,48.0,20.795,35.111,14.316,55.906,False,63.25,Spread,-21.0,AWAY,6.683607438393338,L
2025,3,401762467,Incarnate Word,UTSA,20.0,48.0,20.795,35.111,14.316,55.906,False,63.25,Under,62.5,UNDER,6.593922424943003,L
2025,3,401762817,Buffalo,Kent State,31.0,28.0,37.584,16.587,-20.997,54.171,True,60.2,Spread,23.5,HOME,2.503138261764601,W
2025,3,401762817,Buffalo,Kent State,31.0,28.0,37.584,16.587,-20.997,54.171,True,60.2,Over,48.5,OVER,5.671440195584353,W
2025,3,401762818,New Hampshire,Ball State,29.0,34.0,12.361,38.823,26.463,51.184,False,60.15,Spread,-3.0,HOME,23.462588213304386,W
2025,3,401762818,New Hampshire,Ball State,29.0,34.0,12.361,38.823,26.463,51.184,False,60.15,Over,46.5,OVER,4.6841455190445345,W
2025,3,401762819,Morgan State,Toledo,0.0,60.0,5.893,23.285,17.392,29.177,False,66.35,Spread,-33.5,AWAY,16.10793712132576,L
2025,3,401762819,Morgan State,Toledo,0.0,60.0,5.893,23.285,17.392,29.177,False,66.35,Under,54.5,UNDER,25.322553555760578,L
2025,4,401752708,Arkansas,Memphis,31.0,32.0,38.912,32.576,-6.336,71.488,True,69.4,Spread,7.0,HOME,0.663906082678082,W
2025,4,401752708,Arkansas,Memphis,31.0,32.0,38.912,32.576,-6.336,71.488,True,69.4,Over,59.5,OVER,11.987928429325166,W
2025,4,401752709,Florida,Miami,7.0,26.0,22.168,37.019,14.851,59.187,True,78.65,Spread,-8.5,HOME,6.350937296840122,W
2025,4,401752709,Florida,Miami,7.0,26.0,22.168,37.019,14.851,59.187,True,78.65,Over,51.5,OVER,7.6871752320509685,L
2025,4,401752710,SE Louisiana,LSU,10.0,56.0,3.0,50.181,47.181,53.181,False,69.45,Spread,-48.5,AWAY,1.3194175367321606,W
2025,4,401752710,SE Louisiana,LSU,10.0,56.0,3.0,50.181,47.181,53.181,False,69.45,Under,60.5,UNDER,7.319417536732161,L
2025,4,401752711,Tulane,Ole Miss,10.0,45.0,23.448,44.694,21.246,68.142,True,84.85,Spread,-12.5,HOME,8.746341706159782,W
2025,4,401752711,Tulane,Ole Miss,10.0,45.0,23.448,44.694,21.246,68.142,True,84.85,Over,61.5,OVER,6.642005787782253,L
2025,4,401752712,Northern Illinois,Mississippi State,10.0,38.0,24.406,30.884,6.478,55.29,True,66.35,Spread,-23.5,AWAY,17.022256638552932,L
2025,4,401752712,Northern Illinois,Mississippi State,10.0,38.0,24.406,30.884,6.478,55.29,True,66.35,Over,48.5,OVER,6.79039752728422,L
2025,4,401752713,South Carolina,Missouri,20.0,29.0,16.065,31.606,15.541,47.671,True,69.4,Spread,-10.0,HOME,5.54097344053482,L
2025,4,401752713,South Carolina,Missouri,20.0,29.0,16.065,31.606,15.541,47.671,True,69.4,Under,48.5,UNDER,0.8286086365668552,L
2025,4,401752714,Auburn,Oklahoma,17.0,24.0,14.383,20.264,5.881,34.647,True,72.5,Spread,-6.5,AWAY,0.6187952255854743,L
2025,4,401752714,Auburn,Oklahoma,17.0,24.0,14.383,20.264,5.881,34.647,True,72.5,Under,47.5,UNDER,12.852516180456405,W
2025,4,401752715,UAB,Tennessee,24.0,56.0,18.435,50.474,32.039,68.909,True,69.4,Spread,-39.5,AWAY,7.461474543833546,W
2025,4,401752715,UAB,Tennessee,24.0,56.0,18.435,50.474,32.039,68.909,True,69.4,Under,69.5,UNDER,0.5908031699342757,L
2025,4,401752716,Georgia State,Vanderbilt,21.0,70.0,19.926,47.936,28.011,67.862,True,69.4,Spread,-27.5,HOME,0.510541724030773,W
2025,4,401752716,Georgia State,Vanderbilt,21.0,70.0,19.926,47.936,28.011,67.862,True,69.4,Over,53.5,OVER,14.362098241811495,W
2025,4,401752723,Sam Houston,Texas,0.0,55.0,3.288,34.849,31.561,38.137,True,75.6,Spread,-39.5,AWAY,7.938996058208943,L
2025,4,401752723,Sam Houston,Texas,0.0,55.0,3.288,34.849,31.561,38.137,True,75.6,Under,51.5,UNDER,13.36280642722349,L
2025,4,401752841,Oregon State,Oregon,7.0,41.0,16.368,50.638,34.27,67.005,True,78.65,Spread,-33.5,HOME,0.7702514718921236,W
2025,4,401752841,Oregon State,Oregon,7.0,41.0,16.368,50.638,34.27,67.005,True,78.65,Over,58.5,OVER,8.505328683751287,L
2025,4,401752842,Washington,Washington State,59.0,24.0,37.456,34.043,-3.413,71.498,True,69.4,Spread,-21.0,AWAY,24.412801389217805,W
2025,4,401752842,Washington,Washington State,59.0,24.0,37.456,34.043,-3.413,71.498,True,69.4,Over,51.5,OVER,19.99842915965465,W
2025,4,401752843,Illinois,Indiana,10.0,63.0,25.943,40.306,14.363,66.248,True,78.65,Spread,-7.0,HOME,7.362677718271158,W
2025,4,401752843,Illinois,Indiana,10.0,63.0,25.943,40.306,14.363,66.248,True,78.65,Over,51.5,OVER,14.748441229573729,W
2025,4,401752844,Iowa,Rutgers,38.0,28.0,27.98,30.614,2.634,58.594,True,69.4,Spread,2.5,HOME,5.134382128416142,L
2025,4,401752844,Iowa,Rutgers,38.0,28.0,27.98,30.614,2.634,58.594,True,69.4,Over,46.5,OVER,12.094185126967943,W
2025,4,401752845,Maryland,Wisconsin,27.0,10.0,20.629,21.955,1.326,42.585,True,69.4,Spread,-10.5,AWAY,9.174024352525791,W
2025,4,401752845,Maryland,Wisconsin,27.0,10.0,20.629,21.955,1.326,42.585,True,69.4,Under,44.5,UNDER,1.9152936827744753,W
2025,4,401752846,Michigan,Nebraska,30.0,27.0,20.673,26.435,5.762,47.108,True,75.6,Spread,1.5,HOME,7.261809685389316,L
2025,4,401752846,Michigan,Nebraska,30.0,27.0,20.673,26.435,5.762,47.108,True,75.6,Under,47.5,UNDER,0.3924597510278147,L
2025,4,401752847,Michigan State,USC,31.0,45.0,22.777,41.218,18.441,63.995,True,72.5,Spread,-18.5,AWAY,0.058752455744880194,W
2025,4,401752847,Michigan State,USC,31.0,45.0,22.777,41.218,18.441,63.995,True,72.5,Over,55.5,OVER,8.49487404495487,W
2025,4,401752848,Purdue,Notre Dame,30.0,56.0,14.102,41.096,26.994,55.198,True,66.3,Spread,-24.5,HOME,2.494002328702539,W
2025,4,401752848,Purdue,Notre Dame,30.0,56.0,14.102,41.096,26.994,55.198,True,66.3,Over,51.5,OVER,3.698337935379513,W
2025,4,401754537,Syracuse,Clemson,34.0,21.0,31.273,38.124,6.851,69.398,True,72.5,Spread,-17.5,AWAY,10.649239143874212,W
2025,4,401754537,Syracuse,Clemson,34.0,21.0,31.273,38.124,6.851,69.398,True,72.5,Over,53.5,OVER,15.89774007356155,W
2025,4,401754538,NC State,Duke,33.0,45.0,27.405,25.5,-1.906,52.905,True,75.6,Spread,-3.0,AWAY,4.905504113987021,L
2025,4,401754538,NC State,Duke,33.0,45.0,27.405,25.5,-1.906,52.905,True,75.6,Under,57.5,UNDER,4.595486578620154,L
2025,4,401754539,Stanford,Virginia,20.0,48.0,15.246,34.785,19.539,50.031,True,72.5,Spread,-16.5,HOME,3.039467056341678,W
2025,4,401754539,Stanford,Virginia,20.0,48.0,15.246,34.785,19.539,50.031,True,72.5,Over,48.5,OVER,1.5306219323712895,W
2025,4,401754540,California,San Diego State,0.0,34.0,27.618,23.45,-4.168,51.069,True,69.4,Spread,14.0,HOME,9.832007217457658,W
2025,4,401754540,California,San Diego State,0.0,34.0,27.618,23.45,-4.168,51.069,True,69.4,Over,47.5,OVER,3.568863682105004,L
2025,4,401754541,Kent State,Florida State,10.0,66.0,3.919,39.346,35.427,43.265,True,63.25,Spread,-44.5,AWAY,9.07253719580342,L
2025,4,401754541,Kent State,Florida State,10.0,66.0,3.919,39.346,35.427,43.265,True,63.25,Under,56.5,UNDER,13.234813333871301,L
2025,4,401754542,Temple,Georgia Tech,24.0,45.0,15.079,38.589,23.509,53.668,True,69.4,Spread,-24.5,AWAY,0.990507433915436,W
2025,4,401754542,Temple,Georgia Tech,24.0,45.0,15.079,38.589,23.509,53.668,True,69.4,Over,52.5,OVER,1.1679985326765632,W
2025,4,401754617,Wofford,Virginia Tech,6.0,38.0,10.335,36.537,26.202,46.872,False,63.25,Spread,-34.5,AWAY,8.297833551014044,W
2025,4,401754617,Wofford,Virginia Tech,6.0,38.0,10.335,36.537,26.202,46.872,False,63.25,Under,51.5,UNDER,4.628073469862819,W
2025,4,401754636,SMU,TCU,24.0,35.0,32.362,36.644,4.281,69.006,True,69.4,Spread,-6.5,AWAY,2.2187364628136663,L
2025,4,401754636,SMU,TCU,24.0,35.0,32.362,36.644,4.281,69.006,True,69.4,Over,63.5,OVER,5.505994338375842,L
2025,4,401754640,North Carolina,UCF,9.0,34.0,22.654,39.951,17.297,62.605,True,63.25,Spread,-7.0,HOME,10.29696977662923,W
2025,4,401754640,North Carolina,UCF,9.0,34.0,22.654,39.951,17.297,62.605,True,63.25,Over,46.5,OVER,16.104808781402937,L
2025,4,401754642,Bowling Green,Louisville,17.0,40.0,16.741,38.172,21.432,54.913,True,66.3,Spread,-26.5,AWAY,5.068406428187053,W
2025,4,401754642,Bowling Green,Louisville,17.0,40.0,16.741,38.172,21.432,54.913,True,66.3,Over,50.5,OVER,4.413296493804928,W
2025,4,401756896,Arizona State,Baylor,27.0,24.0,35.653,40.205,4.552,75.859,True,69.4,Spread,-3.0,HOME,1.5522054362348285,L
2025,4,401756896,Arizona State,Baylor,27.0,24.0,35.653,40.205,4.552,75.859,True,69.4,Over,60.5,OVER,15.35870974481044,L
2025,4,401756897,Wyoming,Colorado,20.0,37.0,9.932,28.848,18.916,38.78,True,69.4,Spread,-12.5,HOME,6.4159550590081125,W
2025,4,401756897,Wyoming,Colorado,20.0,37.0,9.932,28.848,18.916,38.78,True,69.4,Under,45.5,UNDER,6.72000919216913,L
2025,4,401756898,BYU,East Carolina,34.0,13.0,26.756,24.006,-2.75,50.762,True,69.4,Spread,6.5,HOME,3.749565766051518,L
2025,4,401756898,BYU,East Carolina,34.0,13.0,26.756,24.006,-2.75,50.762,True,69.4,Over,49.5,OVER,1.2615375029923683,L
2025,4,401756899,West Virginia,Kansas,10.0,41.0,32.338,46.265,13.927,78.603,True,66.3,Spread,-12.5,HOME,1.4265096736603482,W
2025,4,401756899,West Virginia,Kansas,10.0,41.0,32.338,46.265,13.927,78.603,True,66.3,Over,54.5,OVER,24.103322161268522,L
2025,4,401756900,Tulsa,Oklahoma State,19.0,12.0,34.85,42.685,7.836,77.535,True,63.25,Spread,-10.0,AWAY,2.1643877382115733,W
2025,4,401756900,Tulsa,Oklahoma State,19.0,12.0,34.85,42.685,7.836,77.535,True,63.25,Over,54.5,OVER,23.034997842431153,L
